family,domain,model,task_id,trial,seed,success,cost,steps,duration,assistant_messages,termination,repository
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-11870,0,,0.0,0.9283700000000001,9,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-11897,0,,0.0,4.04555,25,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-12171,0,,0.0,1.8153300000000003,17,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-12236,0,,0.0,1.6980100000000005,14,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-12419,0,,0.0,4.0491399999999995,32,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-12454,0,,0.0,1.00418,11,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-12481,0,,0.0,2.81478,24,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13031,0,,0.0,4.107450000000001,34,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13043,0,,0.0,4.120489999999999,32,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13146,0,,0.0,3.5414899999999996,30,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13177,0,,0.0,4.002330000000001,32,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13437,0,,0.0,4.03023,32,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13471,0,,0.0,4.100510000000001,35,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13480,0,,1.0,0.6982700000000002,8,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13647,0,,1.0,0.9931899999999999,10,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13773,0,,0.0,4.04801,35,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13895,0,,0.0,1.5578400000000001,15,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13915,0,,0.0,1.5165000000000004,13,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-13971,0,,1.0,1.0220099999999999,10,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-14024,0,,0.0,4.020830000000001,33,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-14308,0,,0.0,3.6674999999999995,31,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-14317,0,,0.0,4.3843000000000005,28,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-14396,0,,0.0,4.11464,33,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-14774,0,,1.0,0.9008100000000001,10,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-14817,0,,0.0,1.1691500000000001,12,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-15011,0,,0.0,4.14522,32,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-15308,0,,0.0,1.6961200000000003,17,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-15345,0,,0.0,1.0293700000000001,11,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-15346,0,,0.0,3.8888400000000005,28,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-15609,0,,0.0,4.001259999999999,34,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-15678,0,,0.0,4.12872,33,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-16106,0,,0.0,1.4007100000000001,13,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-16281,0,,0.0,1.2332800000000002,12,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-16503,0,,0.0,4.07698,31,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-16792,0,,0.0,1.9446700000000003,17,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-16988,0,,1.0,4.098700000000001,34,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-17022,0,,0.0,4.089390000000001,34,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-17139,0,,0.0,1.3603800000000001,13,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-17630,0,,0.0,4.05569,32,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-17655,0,,0.0,1.1771800000000001,11,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-18057,0,,0.0,4.0277199999999995,34,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-18087,0,,0.0,3.55523,26,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-18189,0,,0.0,1.5609600000000006,15,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-18199,0,,0.0,4.148580000000001,27,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-18532,0,,0.0,1.41365,15,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-18621,0,,0.0,4.081290000000001,31,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-18698,0,,0.0,2.4257799999999996,20,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-18835,0,,0.0,1.08964,12,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-19007,0,,0.0,2.8141700000000007,24,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-19254,0,,0.0,0.8537800000000001,9,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-19487,0,,0.0,4.016680000000001,34,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-20049,0,,0.0,2.4071199999999995,20,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-20154,0,,0.0,4.09649,36,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-20212,0,,0.0,4.05047,32,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-20322,0,,0.0,2.41352,18,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-20442,0,,0.0,1.0342,11,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-20590,0,,0.0,1.1557300000000004,11,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-20639,0,,0.0,4.1690000000000005,31,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-21055,0,,0.0,4.154450000000001,32,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-21171,0,,0.0,1.2557500000000001,11,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-21379,0,,0.0,2.0469299999999997,19,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-21612,0,,0.0,1.1834200000000001,12,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-21614,0,,0.0,4.14707,33,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-21627,0,,0.0,4.11393,31,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-21847,0,,0.0,1.03566,11,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-22005,0,,0.0,1.1814600000000004,12,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-22714,0,,0.0,4.070800000000001,33,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-22840,0,,0.0,4.0537,28,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-23117,0,,0.0,4.137150000000001,32,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-23191,0,,0.0,1.0899100000000002,11,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-23262,0,,1.0,1.4225,14,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-24066,0,,0.0,4.01673,31,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-24102,0,,0.0,4.09164,32,,,submitted (exit_cost),sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-24152,0,,1.0,1.02914,11,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-24213,0,,1.0,1.63326,16,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-24909,0,,0.0,2.0730700000000004,19,,,submitted,sympy
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,astropy__astropy-12907,0,,1.0,3.3796199999999996,16,,,submitted,astropy
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,astropy__astropy-14182,0,,0.0,1.39908,9,,,submitted,astropy
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,astropy__astropy-14365,0,,0.0,4.175175,20,,,submitted (exit_cost),astropy
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,astropy__astropy-14995,0,,1.0,2.78694,14,,,submitted,astropy
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,astropy__astropy-6938,0,,0.0,4.069575,19,,,submitted (exit_cost),astropy
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,astropy__astropy-7746,0,,0.0,4.186425,18,,,submitted (exit_cost),astropy
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-10914,0,,1.0,4.124535,18,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-10924,0,,0.0,4.080360000000001,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11001,0,,0.0,4.025505,20,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11019,0,,0.0,4.11573,22,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11039,0,,0.0,2.4400049999999998,12,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11049,0,,0.0,4.06008,25,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11099,0,,1.0,1.6301549999999998,11,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11133,0,,1.0,3.6258,19,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11179,0,,0.0,4.110855000000002,24,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11283,0,,0.0,4.050135,21,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11422,0,,0.0,4.24878,24,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11564,0,,0.0,2.357235,12,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11583,0,,0.0,4.232355,20,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11620,0,,0.0,4.754895,9,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11630,0,,0.0,3.7140450000000005,21,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11742,0,,0.0,2.8246800000000003,16,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11797,0,,0.0,4.2377400000000005,22,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11815,0,,0.0,4.115100000000001,22,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11848,0,,0.0,2.54922,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11905,0,,0.0,4.025925000000001,23,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11910,0,,0.0,4.1697,25,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11964,0,,0.0,4.119059999999999,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-11999,0,,0.0,4.177874999999999,21,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12113,0,,0.0,1.7124450000000002,7,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12125,0,,0.0,4.168724999999999,24,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12184,0,,0.0,1.699425,12,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12284,0,,0.0,4.255335,22,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12286,0,,1.0,2.1936,14,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12308,0,,0.0,1.319625,8,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12453,0,,1.0,2.57247,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12470,0,,0.0,4.1142449999999995,26,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12497,0,,0.0,1.654665,9,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12589,0,,0.0,4.00722,15,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12700,0,,0.0,3.712095,20,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12708,0,,0.0,4.00827,27,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12747,0,,0.0,4.237995,23,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12856,0,,0.0,4.26969,13,,,exit_cost,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12908,0,,0.0,4.174950000000001,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12915,0,,0.0,1.0140900000000002,6,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-12983,0,,0.0,1.696635,11,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13028,0,,0.0,4.17267,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13033,0,,0.0,4.13436,21,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13158,0,,0.0,4.2255899999999995,25,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13220,0,,0.0,1.9675949999999998,12,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13230,0,,1.0,3.5204100000000005,18,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13265,0,,0.0,4.135305,24,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13315,0,,0.0,4.021575,19,,,exit_cost,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13321,0,,0.0,4.219005,18,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13401,0,,0.0,4.059150000000001,23,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13447,0,,1.0,2.4171300000000002,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13448,0,,0.0,4.243335,19,,,exit_cost,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13551,0,,0.0,0.7813350000000001,5,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13590,0,,0.0,4.195634999999999,23,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13658,0,,0.0,4.070895,18,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13660,0,,0.0,1.6827,10,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13710,0,,1.0,3.250305,15,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13757,0,,0.0,4.145205,18,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13768,0,,0.0,4.311405000000001,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13925,0,,0.0,4.05453,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13933,0,,1.0,4.20018,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-13964,0,,0.0,4.03965,21,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14016,0,,0.0,4.29987,18,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14017,0,,0.0,4.007909999999999,22,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14155,0,,0.0,1.87443,10,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14238,0,,0.0,4.0815600000000005,22,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14382,0,,1.0,1.418355,9,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14411,0,,0.0,4.292009999999999,19,,,exit_cost,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14534,0,,0.0,4.26879,20,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14580,0,,0.0,4.099200000000001,25,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14608,0,,0.0,4.7317800000000005,16,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14667,0,,0.0,4.1833350000000005,23,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14672,0,,0.0,4.152315,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14730,0,,0.0,4.085655,24,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14752,0,,1.0,1.734345,9,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14787,0,,0.0,3.0242550000000006,17,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14855,0,,0.0,0.916785,6,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14915,0,,0.0,4.0800149999999995,20,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14997,0,,0.0,4.23696,23,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-14999,0,,0.0,3.3483,17,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15061,0,,0.0,1.10097,7,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15202,0,,0.0,4.2022949999999994,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15213,0,,0.0,4.12296,23,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15252,0,,0.0,2.086125,12,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15320,0,,0.0,4.21872,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15347,0,,1.0,1.9222499999999998,12,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15388,0,,0.0,4.146195,19,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15400,0,,0.0,2.1508200000000004,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15498,0,,0.0,4.019729999999999,20,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15695,0,,0.0,4.115565,20,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15738,0,,0.0,4.07127,24,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15781,0,,0.0,2.6565000000000003,17,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15789,0,,1.0,2.4840750000000003,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15790,0,,0.0,3.3627300000000004,20,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15814,0,,0.0,4.137225000000001,20,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15819,0,,0.0,4.126335,20,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15851,0,,1.0,0.8547899999999999,6,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15902,0,,0.0,2.715615,15,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-15996,0,,0.0,4.16682,22,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-16041,0,,0.0,4.0872150000000005,25,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-16046,0,,1.0,2.051445,12,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-16139,0,,1.0,1.27182,8,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-16229,0,,0.0,4.13553,25,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-16255,0,,0.0,4.172174999999999,26,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-16379,0,,1.0,0.59979,4,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-16400,0,,0.0,4.20399,21,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-16408,0,,0.0,4.114365,23,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent Claude-3-Opus,django__django-16527,0,,1.0,0.565725,4,,,submitted,django
