domain,model_a,model_b,task_hash,trial_a,trial_b,seed_a,seed_b,final_sign,final_decisive_tier,terminal_tick_a,terminal_tick_b,completion_only_tick,certificate_tick,resolved_early,certificate_direction,certificate_possible_decisive_tiers,ordinal_resolution_lead,prefixes_checked
telecom,o4-mini,Claude-3.7,7709b9663079,2,0,361454,626729,0,tie,37,39,39,39,False,tie,tie,0,40
telecom,o4-mini,Claude-3.7,7709b9663079,2,1,361454,373753,0,tie,37,24,37,37,False,tie,tie,0,38
telecom,o4-mini,Claude-3.7,7709b9663079,2,3,361454,1567,0,tie,37,32,37,37,False,tie,tie,0,38
telecom,o4-mini,Claude-3.7,7709b9663079,3,0,1567,626729,0,tie,10,39,39,39,False,tie,tie,0,40
telecom,o4-mini,Claude-3.7,7709b9663079,3,1,1567,373753,0,tie,10,24,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,7709b9663079,3,2,1567,361454,0,tie,10,26,26,26,False,tie,tie,0,27
telecom,o4-mini,Claude-3.7,3637b85bc1ce,0,1,626729,373753,0,tie,32,22,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,3637b85bc1ce,0,2,626729,361454,0,tie,32,22,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,3637b85bc1ce,0,3,626729,1567,0,tie,32,40,40,40,False,tie,tie,0,41
telecom,o4-mini,Claude-3.7,3637b85bc1ce,1,0,373753,626729,0,tie,30,25,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,3637b85bc1ce,1,2,373753,361454,0,tie,30,22,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,3637b85bc1ce,1,3,373753,1567,0,tie,30,40,40,40,False,tie,tie,0,41
telecom,o4-mini,Claude-3.7,3637b85bc1ce,2,0,361454,626729,0,tie,23,25,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,3637b85bc1ce,2,1,361454,373753,0,tie,23,22,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,3637b85bc1ce,2,3,361454,1567,0,tie,23,40,40,40,False,tie,tie,0,41
telecom,o4-mini,Claude-3.7,3637b85bc1ce,3,0,1567,626729,0,tie,30,25,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,3637b85bc1ce,3,1,1567,373753,0,tie,30,22,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,3637b85bc1ce,3,2,1567,361454,0,tie,30,22,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,bd12ca2b3155,0,1,626729,373753,0,tie,32,23,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,bd12ca2b3155,0,2,626729,361454,0,tie,32,20,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,bd12ca2b3155,0,3,626729,1567,0,tie,32,36,36,36,False,tie,tie,0,37
telecom,o4-mini,Claude-3.7,bd12ca2b3155,1,0,373753,626729,0,tie,31,26,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,bd12ca2b3155,1,2,373753,361454,0,tie,31,20,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,bd12ca2b3155,1,3,373753,1567,0,tie,31,36,36,36,False,tie,tie,0,37
telecom,o4-mini,Claude-3.7,bd12ca2b3155,2,0,361454,626729,0,tie,26,26,26,26,False,tie,tie,0,27
telecom,o4-mini,Claude-3.7,bd12ca2b3155,2,1,361454,373753,0,tie,26,23,26,26,False,tie,tie,0,27
telecom,o4-mini,Claude-3.7,bd12ca2b3155,2,3,361454,1567,0,tie,26,36,36,36,False,tie,tie,0,37
telecom,o4-mini,Claude-3.7,bd12ca2b3155,3,0,1567,626729,0,tie,29,26,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,bd12ca2b3155,3,1,1567,373753,0,tie,29,23,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,bd12ca2b3155,3,2,1567,361454,0,tie,29,20,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,051f8752db1e,0,1,626729,373753,0,tie,25,19,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,051f8752db1e,0,2,626729,361454,0,tie,25,31,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,051f8752db1e,0,3,626729,1567,0,tie,25,20,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,051f8752db1e,1,0,373753,626729,0,tie,26,21,26,26,False,tie,tie,0,27
telecom,o4-mini,Claude-3.7,051f8752db1e,1,2,373753,361454,0,tie,26,31,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,051f8752db1e,1,3,373753,1567,0,tie,26,20,26,26,False,tie,tie,0,27
telecom,o4-mini,Claude-3.7,051f8752db1e,2,0,361454,626729,0,tie,23,21,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,051f8752db1e,2,1,361454,373753,0,tie,23,19,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,051f8752db1e,2,3,361454,1567,0,tie,23,20,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,051f8752db1e,3,0,1567,626729,0,tie,22,21,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,051f8752db1e,3,1,1567,373753,0,tie,22,19,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,051f8752db1e,3,2,1567,361454,0,tie,22,31,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,ef9a873327ab,0,1,626729,373753,0,tie,31,28,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,ef9a873327ab,0,2,626729,361454,0,tie,31,17,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,ef9a873327ab,0,3,626729,1567,0,tie,31,22,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,ef9a873327ab,1,0,373753,626729,0,tie,22,13,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,ef9a873327ab,1,2,373753,361454,0,tie,22,17,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,ef9a873327ab,1,3,373753,1567,0,tie,22,22,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,ef9a873327ab,2,0,361454,626729,0,tie,25,13,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,ef9a873327ab,2,1,361454,373753,0,tie,25,28,28,28,False,tie,tie,0,29
telecom,o4-mini,Claude-3.7,ef9a873327ab,2,3,361454,1567,0,tie,25,22,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,ef9a873327ab,3,0,1567,626729,0,tie,32,13,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,ef9a873327ab,3,1,1567,373753,0,tie,32,28,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,ef9a873327ab,3,2,1567,361454,0,tie,32,17,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,b06c913561d3,0,1,626729,373753,1,cost,27,23,27,27,False,A_win,cost,0,28
telecom,o4-mini,Claude-3.7,b06c913561d3,0,2,626729,361454,1,success,27,23,27,27,False,A_win,success,0,28
telecom,o4-mini,Claude-3.7,b06c913561d3,0,3,626729,1567,1,cost,27,16,27,27,False,A_win,cost,0,28
telecom,o4-mini,Claude-3.7,b06c913561d3,1,0,373753,626729,-1,success,11,21,21,21,False,B_win,success,0,22
telecom,o4-mini,Claude-3.7,b06c913561d3,1,2,373753,361454,0,tie,11,23,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,b06c913561d3,1,3,373753,1567,-1,success,11,16,16,16,False,B_win,success,0,17
telecom,o4-mini,Claude-3.7,b06c913561d3,2,0,361454,626729,-1,success,24,21,24,24,False,B_win,success,0,25
telecom,o4-mini,Claude-3.7,b06c913561d3,2,1,361454,373753,-1,success,24,23,24,24,False,B_win,success,0,25
telecom,o4-mini,Claude-3.7,b06c913561d3,2,3,361454,1567,-1,success,24,16,24,24,False,B_win,success,0,25
telecom,o4-mini,Claude-3.7,b06c913561d3,3,0,1567,626729,1,cost,23,21,23,23,False,A_win,cost,0,24
telecom,o4-mini,Claude-3.7,b06c913561d3,3,1,1567,373753,1,cost,23,23,23,23,False,A_win,cost,0,24
telecom,o4-mini,Claude-3.7,b06c913561d3,3,2,1567,361454,1,success,23,23,23,23,False,A_win,success,0,24
telecom,o4-mini,Claude-3.7,78320e97711d,0,1,626729,373753,0,tie,29,25,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,78320e97711d,0,2,626729,361454,0,tie,29,16,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,78320e97711d,0,3,626729,1567,0,tie,29,22,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,78320e97711d,1,0,373753,626729,0,tie,15,30,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,78320e97711d,1,2,373753,361454,0,tie,15,16,16,16,False,tie,tie,0,17
telecom,o4-mini,Claude-3.7,78320e97711d,1,3,373753,1567,0,tie,15,22,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,78320e97711d,2,0,361454,626729,0,tie,21,30,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,78320e97711d,2,1,361454,373753,0,tie,21,25,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,78320e97711d,2,3,361454,1567,0,tie,21,22,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,78320e97711d,3,0,1567,626729,0,tie,22,30,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,78320e97711d,3,1,1567,373753,0,tie,22,25,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,78320e97711d,3,2,1567,361454,0,tie,22,16,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,e7e492712ca0,0,1,626729,373753,0,tie,16,19,19,19,False,tie,tie,0,20
telecom,o4-mini,Claude-3.7,e7e492712ca0,0,2,626729,361454,0,tie,16,19,19,19,False,tie,tie,0,20
telecom,o4-mini,Claude-3.7,e7e492712ca0,0,3,626729,1567,0,tie,16,18,18,18,False,tie,tie,0,19
telecom,o4-mini,Claude-3.7,e7e492712ca0,1,0,373753,626729,0,tie,17,24,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,e7e492712ca0,1,2,373753,361454,0,tie,17,19,19,19,False,tie,tie,0,20
telecom,o4-mini,Claude-3.7,e7e492712ca0,1,3,373753,1567,0,tie,17,18,18,18,False,tie,tie,0,19
telecom,o4-mini,Claude-3.7,e7e492712ca0,2,0,361454,626729,0,tie,18,24,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,e7e492712ca0,2,1,361454,373753,0,tie,18,19,19,19,False,tie,tie,0,20
telecom,o4-mini,Claude-3.7,e7e492712ca0,2,3,361454,1567,0,tie,18,18,18,18,False,tie,tie,0,19
telecom,o4-mini,Claude-3.7,e7e492712ca0,3,0,1567,626729,0,tie,41,24,41,41,False,tie,tie,0,42
telecom,o4-mini,Claude-3.7,e7e492712ca0,3,1,1567,373753,0,tie,41,19,41,41,False,tie,tie,0,42
telecom,o4-mini,Claude-3.7,e7e492712ca0,3,2,1567,361454,0,tie,41,19,41,41,False,tie,tie,0,42
telecom,o4-mini,Claude-3.7,418c6ee647c0,0,1,626729,373753,1,cost,11,16,16,11,True,A_win,success|cost,5,17
telecom,o4-mini,Claude-3.7,418c6ee647c0,0,2,626729,361454,1,cost,11,16,16,11,True,A_win,success|cost,5,17
telecom,o4-mini,Claude-3.7,418c6ee647c0,0,3,626729,1567,1,success,11,22,22,11,True,A_win,success|cost,11,23
telecom,o4-mini,Claude-3.7,418c6ee647c0,1,0,373753,626729,-1,success,10,14,14,14,False,B_win,success,0,15
telecom,o4-mini,Claude-3.7,418c6ee647c0,1,2,373753,361454,-1,success,10,16,16,16,False,B_win,success,0,17
telecom,o4-mini,Claude-3.7,418c6ee647c0,1,3,373753,1567,0,tie,10,22,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,418c6ee647c0,2,0,361454,626729,1,cost,23,14,23,23,False,A_win,cost,0,24
telecom,o4-mini,Claude-3.7,418c6ee647c0,2,1,361454,373753,1,cost,23,16,23,23,False,A_win,cost,0,24
telecom,o4-mini,Claude-3.7,418c6ee647c0,2,3,361454,1567,1,success,23,22,23,23,False,A_win,success,0,24
telecom,o4-mini,Claude-3.7,418c6ee647c0,3,0,1567,626729,1,cost,18,14,18,18,False,A_win,cost,0,19
telecom,o4-mini,Claude-3.7,418c6ee647c0,3,1,1567,373753,1,cost,18,16,18,18,False,A_win,cost,0,19
telecom,o4-mini,Claude-3.7,418c6ee647c0,3,2,1567,361454,1,cost,18,16,18,18,False,A_win,cost,0,19
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,0,1,626729,373753,-1,success,11,24,24,24,False,B_win,success,0,25
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,0,2,626729,361454,0,tie,11,23,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,0,3,626729,1567,0,tie,11,29,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,1,0,373753,626729,0,tie,21,20,21,21,False,tie,tie,0,22
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,1,2,373753,361454,0,tie,21,23,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,1,3,373753,1567,0,tie,21,29,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,2,0,361454,626729,0,tie,19,20,20,20,False,tie,tie,0,21
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,2,1,361454,373753,-1,success,19,24,24,24,False,B_win,success,0,25
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,2,3,361454,1567,0,tie,19,29,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,3,0,1567,626729,0,tie,29,20,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,3,1,1567,373753,-1,success,29,24,29,29,False,B_win,success,0,30
telecom,o4-mini,Claude-3.7,f5e0a5e6a0f3,3,2,1567,361454,0,tie,29,23,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,98211cc7ecf3,0,1,626729,373753,-1,success,18,22,22,22,False,B_win,success,0,23
telecom,o4-mini,Claude-3.7,98211cc7ecf3,0,2,626729,361454,-1,success,18,19,19,19,False,B_win,success,0,20
telecom,o4-mini,Claude-3.7,98211cc7ecf3,0,3,626729,1567,-1,success,18,23,23,23,False,B_win,success,0,24
telecom,o4-mini,Claude-3.7,98211cc7ecf3,1,0,373753,626729,1,success,24,22,24,24,False,A_win,success,0,25
telecom,o4-mini,Claude-3.7,98211cc7ecf3,1,2,373753,361454,1,cost,24,19,24,24,False,A_win,cost,0,25
telecom,o4-mini,Claude-3.7,98211cc7ecf3,1,3,373753,1567,1,cost,24,23,24,24,False,A_win,cost,0,25
telecom,o4-mini,Claude-3.7,98211cc7ecf3,2,0,361454,626729,0,tie,17,22,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,98211cc7ecf3,2,1,361454,373753,-1,success,17,22,22,22,False,B_win,success,0,23
telecom,o4-mini,Claude-3.7,98211cc7ecf3,2,3,361454,1567,-1,success,17,23,23,23,False,B_win,success,0,24
telecom,o4-mini,Claude-3.7,98211cc7ecf3,3,0,1567,626729,0,tie,16,22,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,98211cc7ecf3,3,1,1567,373753,-1,success,16,22,22,22,False,B_win,success,0,23
telecom,o4-mini,Claude-3.7,98211cc7ecf3,3,2,1567,361454,-1,success,16,19,19,19,False,B_win,success,0,20
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,0,1,626729,373753,0,tie,19,21,21,21,False,tie,tie,0,22
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,0,2,626729,361454,0,tie,19,20,20,20,False,tie,tie,0,21
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,0,3,626729,1567,0,tie,19,17,19,19,False,tie,tie,0,20
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,1,0,373753,626729,0,tie,8,18,18,18,False,tie,tie,0,19
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,1,2,373753,361454,0,tie,8,20,20,20,False,tie,tie,0,21
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,1,3,373753,1567,0,tie,8,17,17,17,False,tie,tie,0,18
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,2,0,361454,626729,0,tie,30,18,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,2,1,361454,373753,0,tie,30,21,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,2,3,361454,1567,0,tie,30,17,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,3,0,1567,626729,0,tie,27,18,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,3,1,1567,373753,0,tie,27,21,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,709c8b2ff0a2,3,2,1567,361454,0,tie,27,20,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,e855d290cf50,0,1,626729,373753,0,tie,22,23,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,e855d290cf50,0,2,626729,361454,0,tie,22,24,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,e855d290cf50,0,3,626729,1567,0,tie,22,25,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,e855d290cf50,1,0,373753,626729,0,tie,9,18,18,18,False,tie,tie,0,19
telecom,o4-mini,Claude-3.7,e855d290cf50,1,2,373753,361454,0,tie,9,24,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,e855d290cf50,1,3,373753,1567,0,tie,9,25,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,e855d290cf50,2,0,361454,626729,0,tie,8,18,18,18,False,tie,tie,0,19
telecom,o4-mini,Claude-3.7,e855d290cf50,2,1,361454,373753,0,tie,8,23,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,e855d290cf50,2,3,361454,1567,0,tie,8,25,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,e855d290cf50,3,0,1567,626729,1,success,16,18,18,16,True,A_win,success|cost,2,19
telecom,o4-mini,Claude-3.7,e855d290cf50,3,1,1567,373753,1,success,16,23,23,16,True,A_win,success|cost,7,24
telecom,o4-mini,Claude-3.7,e855d290cf50,3,2,1567,361454,1,success,16,24,24,16,True,A_win,success|cost,8,25
telecom,o4-mini,Claude-3.7,af24179ec3d6,0,1,626729,373753,-1,success,21,17,21,21,False,B_win,success,0,22
telecom,o4-mini,Claude-3.7,af24179ec3d6,0,2,626729,361454,-1,success,21,16,21,21,False,B_win,success,0,22
telecom,o4-mini,Claude-3.7,af24179ec3d6,0,3,626729,1567,-1,success,21,20,21,21,False,B_win,success,0,22
telecom,o4-mini,Claude-3.7,af24179ec3d6,1,0,373753,626729,0,tie,16,21,21,21,False,tie,tie,0,22
telecom,o4-mini,Claude-3.7,af24179ec3d6,1,2,373753,361454,-1,success,16,16,16,16,False,B_win,success,0,17
telecom,o4-mini,Claude-3.7,af24179ec3d6,1,3,373753,1567,-1,success,16,20,20,20,False,B_win,success,0,21
telecom,o4-mini,Claude-3.7,af24179ec3d6,2,0,361454,626729,0,tie,15,21,21,21,False,tie,tie,0,22
telecom,o4-mini,Claude-3.7,af24179ec3d6,2,1,361454,373753,-1,success,15,17,17,17,False,B_win,success,0,18
telecom,o4-mini,Claude-3.7,af24179ec3d6,2,3,361454,1567,-1,success,15,20,20,20,False,B_win,success,0,21
telecom,o4-mini,Claude-3.7,af24179ec3d6,3,0,1567,626729,0,tie,21,21,21,21,False,tie,tie,0,22
telecom,o4-mini,Claude-3.7,af24179ec3d6,3,1,1567,373753,-1,success,21,17,21,21,False,B_win,success,0,22
telecom,o4-mini,Claude-3.7,af24179ec3d6,3,2,1567,361454,-1,success,21,16,21,21,False,B_win,success,0,22
telecom,o4-mini,Claude-3.7,29e0075b879d,0,1,626729,373753,0,tie,24,17,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,29e0075b879d,0,2,626729,361454,0,tie,24,12,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,29e0075b879d,0,3,626729,1567,0,tie,24,13,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,29e0075b879d,1,0,373753,626729,0,tie,23,15,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,29e0075b879d,1,2,373753,361454,0,tie,23,12,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,29e0075b879d,1,3,373753,1567,0,tie,23,13,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,29e0075b879d,2,0,361454,626729,0,tie,29,15,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,29e0075b879d,2,1,361454,373753,0,tie,29,17,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,29e0075b879d,2,3,361454,1567,0,tie,29,13,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,29e0075b879d,3,0,1567,626729,0,tie,31,15,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,29e0075b879d,3,1,1567,373753,0,tie,31,17,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,29e0075b879d,3,2,1567,361454,0,tie,31,12,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,51b0c033750b,0,1,626729,373753,0,tie,21,18,21,21,False,tie,tie,0,22
telecom,o4-mini,Claude-3.7,51b0c033750b,0,2,626729,361454,0,tie,21,21,21,21,False,tie,tie,0,22
telecom,o4-mini,Claude-3.7,51b0c033750b,0,3,626729,1567,0,tie,21,27,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,51b0c033750b,1,0,373753,626729,0,tie,16,20,20,20,False,tie,tie,0,21
telecom,o4-mini,Claude-3.7,51b0c033750b,1,2,373753,361454,0,tie,16,21,21,21,False,tie,tie,0,22
telecom,o4-mini,Claude-3.7,51b0c033750b,1,3,373753,1567,0,tie,16,27,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,51b0c033750b,2,0,361454,626729,0,tie,15,20,20,20,False,tie,tie,0,21
telecom,o4-mini,Claude-3.7,51b0c033750b,2,1,361454,373753,0,tie,15,18,18,18,False,tie,tie,0,19
telecom,o4-mini,Claude-3.7,51b0c033750b,2,3,361454,1567,0,tie,15,27,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,51b0c033750b,3,0,1567,626729,0,tie,22,20,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,51b0c033750b,3,1,1567,373753,0,tie,22,18,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,51b0c033750b,3,2,1567,361454,0,tie,22,21,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,372db7a9fe28,0,1,626729,373753,1,cost,16,13,16,16,False,A_win,cost,0,17
telecom,o4-mini,Claude-3.7,372db7a9fe28,0,2,626729,361454,1,cost,16,15,16,16,False,A_win,cost,0,17
telecom,o4-mini,Claude-3.7,372db7a9fe28,0,3,626729,1567,1,cost,16,15,16,16,False,A_win,cost,0,17
telecom,o4-mini,Claude-3.7,372db7a9fe28,1,0,373753,626729,1,success,16,17,17,16,True,A_win,success|cost,1,18
telecom,o4-mini,Claude-3.7,372db7a9fe28,1,2,373753,361454,1,cost,16,15,16,16,False,A_win,cost,0,17
telecom,o4-mini,Claude-3.7,372db7a9fe28,1,3,373753,1567,1,cost,16,15,16,16,False,A_win,cost,0,17
telecom,o4-mini,Claude-3.7,372db7a9fe28,2,0,361454,626729,0,tie,9,17,17,17,False,tie,tie,0,18
telecom,o4-mini,Claude-3.7,372db7a9fe28,2,1,361454,373753,-1,success,9,13,13,13,False,B_win,success,0,14
telecom,o4-mini,Claude-3.7,372db7a9fe28,2,3,361454,1567,-1,success,9,15,15,15,False,B_win,success,0,16
telecom,o4-mini,Claude-3.7,372db7a9fe28,3,0,1567,626729,1,success,17,17,17,17,False,A_win,success,0,18
telecom,o4-mini,Claude-3.7,372db7a9fe28,3,1,1567,373753,1,cost,17,13,17,17,False,A_win,cost,0,18
telecom,o4-mini,Claude-3.7,372db7a9fe28,3,2,1567,361454,1,cost,17,15,17,17,False,A_win,cost,0,18
telecom,o4-mini,Claude-3.7,65e79ce82dcf,0,1,626729,373753,0,tie,27,14,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,65e79ce82dcf,0,2,626729,361454,0,tie,27,20,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,65e79ce82dcf,0,3,626729,1567,0,tie,27,16,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,65e79ce82dcf,1,0,373753,626729,0,tie,16,19,19,19,False,tie,tie,0,20
telecom,o4-mini,Claude-3.7,65e79ce82dcf,1,2,373753,361454,0,tie,16,20,20,20,False,tie,tie,0,21
telecom,o4-mini,Claude-3.7,65e79ce82dcf,1,3,373753,1567,0,tie,16,16,16,16,False,tie,tie,0,17
telecom,o4-mini,Claude-3.7,65e79ce82dcf,2,0,361454,626729,0,tie,19,19,19,19,False,tie,tie,0,20
telecom,o4-mini,Claude-3.7,65e79ce82dcf,2,1,361454,373753,0,tie,19,14,19,19,False,tie,tie,0,20
telecom,o4-mini,Claude-3.7,65e79ce82dcf,2,3,361454,1567,0,tie,19,16,19,19,False,tie,tie,0,20
telecom,o4-mini,Claude-3.7,65e79ce82dcf,3,0,1567,626729,0,tie,20,19,20,20,False,tie,tie,0,21
telecom,o4-mini,Claude-3.7,65e79ce82dcf,3,1,1567,373753,0,tie,20,14,20,20,False,tie,tie,0,21
telecom,o4-mini,Claude-3.7,65e79ce82dcf,3,2,1567,361454,0,tie,20,20,20,20,False,tie,tie,0,21
telecom,o4-mini,Claude-3.7,0efc1e90e435,0,1,626729,373753,-1,success,29,24,29,29,False,B_win,success,0,30
telecom,o4-mini,Claude-3.7,0efc1e90e435,0,2,626729,361454,0,tie,29,14,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,0efc1e90e435,0,3,626729,1567,0,tie,29,18,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,0efc1e90e435,1,0,373753,626729,0,tie,23,22,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,0efc1e90e435,1,2,373753,361454,0,tie,23,14,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,0efc1e90e435,1,3,373753,1567,0,tie,23,18,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,0efc1e90e435,2,0,361454,626729,0,tie,34,22,34,34,False,tie,tie,0,35
telecom,o4-mini,Claude-3.7,0efc1e90e435,2,1,361454,373753,-1,success,34,24,34,34,False,B_win,success,0,35
telecom,o4-mini,Claude-3.7,0efc1e90e435,2,3,361454,1567,0,tie,34,18,34,34,False,tie,tie,0,35
telecom,o4-mini,Claude-3.7,0efc1e90e435,3,0,1567,626729,0,tie,27,22,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,0efc1e90e435,3,1,1567,373753,-1,success,27,24,27,27,False,B_win,success,0,28
telecom,o4-mini,Claude-3.7,0efc1e90e435,3,2,1567,361454,0,tie,27,14,27,27,False,tie,tie,0,28
